index,id,bestName,catalogLabel,archiveFilename,fileSize,progType,category,platform,aolVersion,author,authorConfidence,categoryConfidence,versionConfidence,sourceConfidence,localFile,referenceUrl,rawSourceUrl,oldWebDownloadLinks,mirrorLeads,webResearchMentions,screenshots,embeddedUrls,manualReviewFlags,tags,detailPage
2121,prog-2121-rbital,°rbital,°rbital,orbital.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/orbital.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/orbital.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2121-rbital.md
2122,prog-2122-rbital,°rbital,°rbital,orbital2.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/orbital2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/orbital2.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2122-rbital.md
2123,prog-2123-hider,· Hider ·,· Hider ·,hider.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,Swift,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/hider.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/hider.zip,2,1,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2123-hider.md
2124,prog-2124-lackr-chat-punter,ßlackR()£ Chat Punter,ßlackR()£ Chat Punter,blackrose.zip,unknown,Punter / booter,punter,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,catalog metadata only,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/blackrose.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/blackrose.zip,0,0,0,0,0,author unknown; main local file missing; no screenshot or image lead; sensitive historical category; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; needs-manual-review; password-metadata; punter; vb5,docs/generated/applications/pages/0-9-symbols/2124-lackr-chat-punter.md
2125,prog-2125-accessories2-clone,áccessories² · clone,áccessories² · clone,accessories2.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,clone,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/accessories2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/accessories2.zip,1,1,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2125-accessories2-clone.md
2126,prog-2126-aoblunted,Aoblunted C-Com,åòblunted,aoblunted ccom aol4.zip,22 B,C-Com / command list,chat or IM tool,AOL,AOL 4.0; inferred: AOL 4,unknown,unknown,catalog/path inferred,filename/source inferred,local + old-web lead,files/aol/aol-4-0/2126-aoblunted.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/aoblunted%20ccom%20aol4.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/aoblunted%20ccom%20aol4.zip,1,0,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; chat-or-im-tool; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review,docs/generated/applications/pages/0-9-symbols/2126-aoblunted-c-com.md
2127,prog-2127-everda-atrcit,êVêr¥da¥ Atrcit¥,êVêr¥da¥ Atrcit¥,everyday.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,Oh2,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/everyday.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/everyday.zip,1,1,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2127-everda-atrcit.md
2128,prog-2128-import-dreamzangel,ímport.dreamz[Angel],ímport.dreamz[Angel],importdreamz.zip,unknown,Unknown / needs review,uncategorized,AOL,Mixed/unknown,unknown,unknown,needs review,unknown,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/importdreamz.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/importdreamz.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; duplicate-metadata; file-remote-only; has-old-web-downloads; mixedunknown; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2128-import-dreamzangel.md
2129,prog-2129-uegacy,úegacy ╣╖░,úegacy ╣╖░,legacy10.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,ILL,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/legacy10.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/legacy10.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2129-uegacy.md
2130,prog-2130-uek-dgt-h-14-h-bre,Link Dat H 0 And 5.0,úe±k dGt h° ¼ h bre-,link dat h0 for aol 4.0 and 5.0.zip,22 B,Linker / chat linker,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/2130-uek-dgt-h-14-h-bre.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/link%20dat%20h0%20for%20aol%204.0%20and%205.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/link%20dat%20h0%20for%20aol%204.0%20and%205.0.zip,1,0,0,0,0,author unknown; category uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/0-9-symbols/2130-link-dat-h-0-and-5-0.md
2131,prog-2131-alse-reality2,ƒalse reality²,ƒalse reality²,"false reality 2 (115 commands, idle bot, greeter, rbust, etc.) aol4.zip",unknown,Idler / AFK bot,idler or bot,AOL,AOL 4.0; inferred: AOL 4,unknown,unknown,catalog/path inferred,filename/source inferred,catalog metadata only,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/false%20reality%202%20(115%20commands%2C%20idle%20bot%2C%20greeter%2C%20rbust%2C%20etc.)%20aol4.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/false%20reality%202%20(115%20commands%2C%20idle%20bot%2C%20greeter%2C%20rbust%2C%20etc.)%20aol4.zip,0,0,0,0,0,author unknown; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; idler-or-bot; needs-manual-review; vb5,docs/generated/applications/pages/0-9-symbols/2131-alse-reality2.md
2132,prog-2132-xtrm-clsur-by-mence,ΘxtrΘmΘ cl°surΘ by menαce,ΘxtrΘmΘ cl°surΘ by menαce,exclosure.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,external ZIP text,catalog bucket,external mirror,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/exclosure.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/exclosure.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-external-zip-text-evidence; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2132-xtrm-clsur-by-mence.md
2133,prog-2133-xtrm-clsur-by-mence-with-dvd,ΘxtrΘmΘ cl°surΘ by menαce with dvd,ΘxtrΘmΘ cl°surΘ by menαce with dvd,extremefinal.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,external ZIP text,catalog bucket,external mirror,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/extremefinal.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/extremefinal.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-external-zip-text-evidence; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2133-xtrm-clsur-by-mence-with-dvd.md
2134,prog-2134-xds-mp,Θx°d·s mp│,Θx°d·s mp│,exodusmp3.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/exodusmp3.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/exodusmp3.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2134-xds-mp.md
2135,prog-2135-dlzm,∞dlφzm╣,∞dlφzm╣,idlizm.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/idlizm.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/idlizm.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/0-9-symbols/2135-dlzm.md
2136,prog-2136-ll-nggy-com,╖ l∞l nφggy τ-com╣ ╖,╖ l∞l nφggy τ-com╣ ╖,lilnig1.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,s Realm is a tsp,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/lilnig1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/lilnig1.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/0-9-symbols/2136-ll-nggy-com.md
2137,prog-2137-mnc-c-cht,╨Φm°nφc C-Chßt ╣,╨Φm°nφc C-Chßt ╣,demonic.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,Anthrax,catalog only,external ZIP text,catalog bucket,external mirror,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/demonic.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/demonic.zip,1,1,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead,aol; aol-4-0; duplicate-metadata; file-remote-only; has-external-zip-text-evidence; has-old-web-downloads; needs-manual-review; uncategorized; vb4-32,docs/generated/applications/pages/0-9-symbols/2137-mnc-c-cht.md
2138,prog-2138-bsss-by-trebor,╨ΦΦ▐ ╥bsΦss By Trebor,╨ΦΦ▐ ╥bsΦss By Trebor,deepobsess.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,Trebor,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/deepobsess.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/deepobsess.zip,1,2,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/0-9-symbols/2138-bsss-by-trebor.md
2139,prog-2139-th-oku-ptr,╨δßth º╬╟Kú╦ P▄╤T╔R,╨δßth º╬╟Kú╦ P▄╤T╔R,deathsickle.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/deathsickle.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/deathsickle.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2139-th-oku-ptr.md
